Mass,EM0011_sample,EM0013_sample,EM0015_sample,EM0017_sample,EM0019_sample,EM0061_sample,EM0063_sample,EM0065_sample,EM0067_sample,EM0069_sample,EW0111_sample,EW0113_sample,EW0115_sample,EW0117_sample,EW0119_sample,EW0161_sample,EW0163_sample,EW0165_sample,EW0167_sample,EW0169_sample,C,H,O,N,C13,S,P,Na,Error,El_comp,Class,NeutralMass,Candidates
442.0887979,0,0,0,0,0,0,0,0,0,0,0,0,1713650.8,0,0,2679864.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.0960743,1
442.0892216,0,0,0,0,0,1778797,0,0,0,0,0,2263668.8,0,0,0,0,0,0,0,0,20,17,9,3,0,0,0,0,-0.042642164,CHON,Lignin,443.0964981,3
442.0895494,0,0,0,0,0,0,1839881.8,0,1853236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.0968258,2
442.0933734,0,0,0,0,0,0,0,0,0,0,0,2403960.5,0,0,0,0,1888479.9,0,0,2952452.8,25,17,7,1,0,0,0,0,-0.333966793,CHON,ConHC,443.1006499,4
442.0951538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159182.5,0,0,32,14,2,0,1,0,0,0,0.686627339,CHO,ConHC,443.1024303,6
442.0989903,0,0,2634185,2332129.5,1821550.9,2496627.3,0,2060615.1,1921338.3,0,0,2144381.3,1839608.6,0,0,0,0,2333841.3,0,0,18,21,12,1,0,0,0,0,0.244619212,CHON,Tannin,443.1062667,5
442.0993939,0,0,0,0,0,0,0,0,0,0,2402881.3,0,0,0,0,0,0,0,0,0,14,24,12,2,0,0,1,0,0.03588609,CHONP,Carb,443.1066703,3
442.1048487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197013,0,0,18,25,7,1,1,1,1,0,0.369722645,CHONSP,Lignin,443.1121252,2
442.1070641,0,0,0,2818534.8,0,1932920.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.1143405,2
442.1138718,0,0,0,0,0,0,0,0,0,1958709.1,0,0,0,0,0,0,0,0,0,0,14,25,11,3,0,1,0,0,-0.382662258,CHONS,Carb,443.1211482,2
442.1145881,0,0,0,0,0,0,0,0,0,0,0,2082697.9,0,0,0,0,0,0,0,0,18,24,9,2,0,0,1,0,0.175583253,CHONP,Lignin,443.1218646,2
442.1176046,2646367,0,0,0,1775995.9,0,0,0,0,0,0,0,0,2457270,2549820.8,0,0,0,0,0,19,25,9,1,0,1,0,0,0.271617137,CHONS,Lignin,443.124881,5
442.1179677,0,2164877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,9,2,0,1,1,0,0.154254279,CHONSP,AminoSugar,443.1252442,4
442.1201356,0,0,0,0,0,0,0,0,0,0,1928271.1,0,0,0,0,0,0,0,0,0,15,25,14,1,0,0,0,0,0.208626499,CHON,Carb,443.1274121,6
442.1215829,0,0,0,0,0,0,0,2100566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.1288594,2
442.1355843,0,0,1939421.5,0,2068872.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1802868.6,0,19,25,11,1,0,0,0,0,-0.225955471,CHON,Lignin,443.1428608,5
442.1432483,0,0,0,0,0,0,1889591.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,9,0,0,1,1,0,-0.135659595,CHOSP,Protein,443.1505247,3
442.1436383,0,0,0,3522558.8,0,0,0,0,1781591.9,0,0,1991841.8,0,0,0,0,0,1921198.3,0,0,19,26,11,0,1,0,0,0,-0.108876611,CHO,Lignin,443.1509147,1
442.1565811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827510.6,0,0,16,29,13,1,0,0,0,0,0.073286897,CHON,Carb,443.1638575,6
442.1719114,1717628,0,2752498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,10,1,0,0,0,0,-0.094070939,CHON,Lignin,443.1791878,2
442.1721535,0,2326962.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082954.6,0,16,32,10,2,0,0,1,0,0.061679372,CHONP,AminoSugar,443.1794299,2
442.1802797,0,0,0,1947158.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.1875561,1
442.1984167,0,1945284.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,7,0,1,1,0,0,0.417611761,CHOS,Protein,443.2056932,3
442.2012166,0,0,0,0,5814198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,12,0,1,0,0,0,-0.251907628,CHO,AminoSugar,443.208493,0
442.2081735,0,0,2093574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,9,1,0,0,0,0,0.184454046,CHON,Protein,443.2154499,1
442.2140534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299612.3,0,0,25,34,4,0,1,1,0,0,-0.44098739,CHOS,Lignin,443.2213299,3
442.252302,0,0,0,0,2550233.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.2595784,0
442.252651,0,0,2397215,0,0,1852628.9,1975189.4,0,0,2093953,0,0,2396499.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.2599274,0
442.2561512,0,0,0,0,0,0,0,2845614.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.2634277,1
442.2812376,0,0,1855534.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,7,1,0,0,0,0,-0.47682141,CHON,Protein,443.288514,1
442.3175947,0,3417878,2684995.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,45,6,1,0,0,0,0,-0.412788246,CHON,Lipid,443.3248712,1
442.3179204,0,0,0,0,0,0,0,1936854.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,443.3251969,0
442.6509227,0,0,0,0,0,0,0,2684082,0,0,0,0,0,3736630,2217863.3,3554763.5,4430923,3576824.5,4354988,5882477,0,0,0,0,0,0,0,0,0,,None,443.6581992,0
443.0004251,0,0,0,0,0,0,0,0,0,0,0,1893221.5,0,0,0,0,0,0,0,0,18,8,12,2,0,0,0,0,0.050053423,CHON,ConHC,444.0077015,4
443.0051343,0,0,0,0,0,1914547.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,5,0,0,2,0,0,0.456715158,CHOS,ConHC,444.0124107,3
443.0100284,0,0,0,2348087,0,0,0,0,0,1969181.6,0,0,0,0,0,0,0,0,0,0,25,7,4,3,0,0,1,0,0.254285856,CHONP,ConHC,444.0173048,4
443.010382,0,0,0,0,0,0,0,0,0,0,2158755,2210669.8,0,0,2055270,2051278.5,0,2280673,0,0,16,12,15,0,0,0,0,0,-0.087261305,CHO,ConHC,444.0176585,3
443.0106509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863813.3,0,0,0,0,0,0,0,0,0,0,,None,444.0179274,3
443.0255692,2387781,2438907.5,4018125.5,0,2861553.5,3169472,3284012.3,5866409.5,3093409.5,3372326,3439277,4203898.5,1694489.8,2502468.3,2951791.5,1972441.5,2842943.5,0,0,2761568,20,12,12,0,0,0,0,0,0.067936704,CHO,ConHC,444.0328457,4
443.0257999,0,0,0,5188673.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2834155,2797710.5,0,20,12,12,0,0,0,0,0,-0.451548813,CHO,ConHC,444.0330764,6
443.0318907,0,0,0,0,0,0,0,0,0,0,0,0,4243229.5,2818377,4446835.5,6213342,3001667.5,6203631,3113106,0,27,12,1,2,0,2,0,0,-0.144548127,CHONS,ConHC,444.0391672,5
443.0362124,0,0,0,0,0,0,0,0,0,0,1929652.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,444.0434889,4
443.0368177,0,0,2341331.8,0,1829625.5,2295495.3,2097717.5,2751920.5,2319784.8,2539308.3,0,3911044,2344224.3,2233164.5,2177398.5,1745377.4,0,1889522,1728405.1,0,19,12,11,2,0,0,0,0,0.034030268,CHON,ConHC,444.0440941,4
443.0462519,0,1903113.6,0,0,0,0,2092094,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,3,2,0,0,0,0,-0.081514513,CHON,ConHC,444.0535283,5
443.0466354,2434384.3,0,4471769.5,9178191,4075008.3,4784845.5,0,5150647,4850607.5,4717873.5,4077243.3,6296972,3859238,3774803.5,2523772.5,4456168.5,4558157,5387512.5,5460123,3821421.8,17,16,14,0,0,0,0,0,0.210317345,CHO,Tannin,444.0539118,7
443.0619505,4281688.5,4029204.3,4958178,8238169,5246475,5167831.5,6322763.5,7257025,5731257.5,4892986,4616901.5,5136792.5,3795759,2641502.5,3522182,2919155.8,3227991,4978946.5,3888292.3,4248439.5,21,16,11,0,0,0,0,0,0.077380158,CHO,ConHC,444.069227,5
443.0730688,2139486.3,1779227.9,0,0,0,1950942.4,0,3593160.5,0,2476864,2485453,4088226,0,0,2740365,0,1979230.4,0,0,2011518.9,20,16,10,2,0,0,0,0,0.336582393,CHON,Lignin,444.0803453,3
443.0734232,0,0,0,2506336.5,0,0,2089557.3,0,1927105.3,0,0,0,0,0,0,2750204,0,0,0,0,20,16,10,2,0,0,0,0,-0.461354931,CHON,Lignin,444.0806996,5
443.0737493,0,0,0,0,1798675,0,0,0,0,0,0,0,0,1782631.1,0,0,0,0,0,0,16,19,10,3,0,0,1,0,-0.495215211,CHONP,Lignin,444.0810258,3
443.0831142,3229027.8,3159330.8,5114861.5,12721255,6056473.5,4715236.5,3023453.5,6501327,7081928,4678981.5,4597459.5,6776234.5,3231547.3,4265326,3711635.3,3605763,4138341,5544208,5034161,2670981.3,18,20,13,0,0,0,0,0,0.00020385,CHO,Tannin,444.0903906,6
443.0945319,0,0,0,0,0,0,0,0,0,0,0,2200499.8,0,0,0,0,0,0,0,0,17,20,12,2,0,0,0,0,-0.414804202,CHON,Tannin,444.1018083,4
443.0984564,2705771.8,3323181.5,3742710,6450289,3813924.3,3954414.5,4024939,4395993.5,3740626,3786061.5,5228254,0,3323204.3,2919801.3,2941596.5,2609422.3,3893615,4377882,3302586.3,2977679.3,22,20,10,0,0,0,0,0,-0.193572993,CHO,Lignin,444.1057328,4
443.0986948,0,0,0,0,0,0,0,0,0,0,0,3496375,0,0,0,0,0,0,0,0,18,23,10,1,0,0,1,0,-0.029984382,CHONP,Lignin,444.1059713,3
443.1043043,2945903.3,2676529.3,5159929.5,2747508.8,3716648,3555058.3,0,2942941.3,3107798,3807568.8,4055777.8,2653115.8,3832647.8,2127741.3,4406944.5,4161298.3,3343730.8,6425885.5,4907198,3603347.3,15,24,15,0,0,0,0,0,-0.136497039,CHO,Carb,444.1115807,5
443.1094891,0,0,0,0,0,0,0,0,0,0,1978853.4,0,0,0,0,0,0,2289441,0,0,21,20,9,2,0,0,0,0,0.258271252,CHON,Lignin,444.1167655,1
443.1098804,0,0,0,0,0,0,1976436.8,2286560.8,0,0,0,1909184.4,0,0,0,0,0,0,0,0,17,23,9,3,0,0,1,0,0.077592735,CHONP,Lignin,444.1171569,2
443.1195594,2657143.3,2743099.5,4871170,12295295,4612658.5,5973756,4834940.5,5821415.5,5904352.5,5411161,4472556,5712328.5,3133264.8,3623304.5,2846889.8,4368157.5,3416444.8,5550375.5,4409543,2835357,19,24,12,0,0,0,0,0,-0.134222596,CHO,Lignin,444.1268358,3
443.1348679,2055039.5,2242886.5,0,4850825,3143741.5,2987269.8,3923594,2786289.3,3098090.3,2230113.3,2423030.3,3224021.5,0,0,0,0,2329478.8,3023665.3,2742480.5,0,23,24,9,0,0,0,0,0,-0.252166224,CHO,Lignin,444.1421444,3
443.1351145,0,0,2188298.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,9,1,0,0,1,0,-0.106830077,CHONP,Lignin,444.1423909,2
443.1407413,18112898,14265162,13721614,12831885,9451073,13470473,10930831,7654389.5,9703406,11832677,19148538,8515034,19704670,13788568,19844790,21828396,16996746,34665780,17418452,17076138,16,28,14,0,0,0,0,0,-0.252468139,CHO,Carb,444.1480177,5
443.1526313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744091.1,0,16,32,8,2,0,2,0,0,0.221327042,CHONS,Protein,444.1599077,1
443.1559395,1955210.6,3122004.8,4153366,6806678.5,0,3502867,3957404.3,3905535,4229112.5,3317100.8,2878724.3,3245030.5,1880934,0,0,0,1874836.4,3638590.8,2263261.3,2059700.6,20,28,11,0,0,0,0,0,-0.122102387,CHO,Lignin,444.163216,3
443.1562008,0,0,0,0,3423820,0,0,0,0,0,0,0,0,0,2218176.5,2072887.8,0,0,0,0,16,31,11,1,0,0,1,0,-0.009970048,CHONP,AminoSugar,444.1634773,4
443.1706569,0,0,0,0,0,0,0,0,0,0,0,2227186.8,0,0,0,0,0,0,0,0,16,32,10,2,0,1,0,0,-0.378504551,CHONS,AminoSugar,444.1779334,3
443.1711887,1961874.8,0,2405406.5,3666080.8,2557014.5,1785372.6,2432169.3,0,2078978.5,2334069,0,0,0,0,1840841.8,0,0,2380616.8,1847014.5,0,24,28,8,0,0,0,0,0,-0.106397901,CHO,Lignin,444.1784651,2
443.1715084,0,0,0,0,0,0,0,1834505.6,0,0,0,0,0,0,0,0,0,0,0,0,20,31,8,1,0,0,1,0,-0.125854856,CHONP,Protein,444.1787849,2
443.174244,0,4018017.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,444.1815204,4
443.177039,0,0,3248161.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6014284.5,0,0,17,32,13,0,0,0,0,0,-0.054689964,CHO,Carb,444.1843154,5
443.1922675,2094494,2358125.8,5087274,2992302.5,0,1807914.1,3329723.3,2500631.3,2313744.8,2969472.5,0,0,0,0,0,0,2060716,3237206.3,0,2111436.5,21,32,10,0,0,0,0,0,0.007456817,CHO,Protein,444.1995439,2
443.1925462,0,0,0,0,2951781,0,0,0,0,0,0,0,0,1937853.1,0,0,0,0,2180851.3,0,17,35,10,1,0,0,1,0,0.080362515,CHONP,AminoSugar,444.1998226,2
443.2051913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384670.5,1795579,2202068.8,29,32,2,0,0,1,0,0,-0.377017465,CHOS,UnsatHC,444.2124677,4
443.2054427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798068.8,0,0,0,0,0,0,0,0,0,0,0,0,,None,444.2127192,4
443.2075266,0,0,1840178.6,2734264.5,2205807.5,2364724,2075848.5,1894689.4,1869338.9,2180488.8,0,0,0,0,2111200,0,0,0,0,0,25,32,7,0,0,0,0,0,0.000738379,CHO,Lignin,444.2148031,1
443.2107695,0,2806650.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,7,0,0,1,0,0,0.287119556,CHOS,Protein,444.218046,2
443.2148447,1748394.3,0,2474550.8,0,3011700.5,0,0,0,2191903.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,444.2221212,2
443.226301,6242736,8305541,7202877,0,0,0,0,3340845.8,2194983.5,4021139,0,0,2003343.4,3387861.5,0,4284266.5,3162562.3,20165996,4868359.5,2968546.5,26,36,4,0,0,1,0,0,-0.332720591,CHOS,Lignin,444.2335774,3
443.2266363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014187.9,0,0,0,0,0,22,39,4,1,0,1,1,0,-0.387192043,CHONSP,Lipid,444.2339127,3
443.2286823,0,0,0,2246854.3,4070014.3,3732289.5,3470554.5,0,0,0,2102069.3,3573795,0,0,0,0,0,0,0,0,22,36,9,0,0,0,0,0,-0.058446896,CHO,Protein,444.2359587,1
443.2440108,0,2282385,0,1984720.4,2089096.8,0,0,0,1956403.1,2339228.5,0,0,0,0,0,0,0,0,1908498.5,0,26,36,6,0,0,0,0,0,-0.221497156,CHO,Lignin,444.2512873,2
443.2512927,0,0,2196555,4015317.3,3525773.8,5665615.5,0,0,2567224,0,0,3077686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,444.2585691,2
443.2650836,0,1914783.4,0,0,2831511.5,0,0,0,0,0,0,0,0,0,0,0,0,3274117,0,0,23,40,8,0,0,0,0,0,-0.094138043,CHO,Protein,444.2723601,1
443.2803074,0,2089385.9,0,0,0,0,0,0,0,2112944.3,0,0,0,0,0,0,0,0,0,0,27,40,5,0,0,0,0,0,-0.021368967,CHO,Lignin,444.2875839,1
443.3017136,0,0,1941094.8,0,2174640.8,0,0,0,0,1836987.8,0,0,0,0,0,0,0,2355100.8,0,0,0,0,0,0,0,0,0,0,0,,None,444.3089901,0
444.0209058,0,0,1895412.4,1893582,0,2099001.8,3577218.5,3996221.3,0,3020095.8,2156871.5,4336823.5,1690718.3,0,0,0,0,0,0,0,19,11,12,1,0,0,0,0,-0.12912608,CHON,ConHC,445.0281823,3
444.0323833,0,0,0,0,0,1822529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.0396598,4
444.042064,0,0,0,0,0,0,0,0,0,0,0,2002121.5,0,0,0,0,0,0,0,0,16,15,14,1,0,0,0,0,-0.193861641,CHON,Tannin,445.0493405,5
444.0569907,0,0,0,2866917.5,0,0,0,0,3369556.8,0,0,0,0,0,0,0,0,0,0,1755905.3,0,0,0,0,0,0,0,0,0,,None,445.0642671,2
444.0573416,2473836.5,1831868.8,3058184.5,0,2719418.5,3234129,5155234,4150869.5,0,3098963.3,3177823.8,4749526.5,2169715.3,2763311.5,1991405.6,2496454.3,0,2781056.3,2994943.5,0,20,15,11,1,0,0,0,0,-0.24193607,CHON,ConHC,445.064618,5
444.0683377,0,0,0,2472173,0,0,0,2612316.8,2173532.3,1893721.3,0,0,0,1817143.6,0,0,0,0,0,0,19,15,10,3,0,0,0,0,0.291178173,CHON,ConHC,445.0756141,3
444.0687584,0,0,0,0,0,2498392.3,0,0,0,0,0,2968799.8,0,0,0,2124238.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.0760349,2
444.0721886,0,0,0,0,0,0,2273198.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.079465,1
444.0784226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030037.6,0,0,0,0,17,19,13,1,0,0,0,0,-0.133422304,CHON,Tannin,445.0856991,5
444.0864277,0,0,2497048.5,0,0,2866531.5,2371002.8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,13,0,1,0,0,0,0.092958434,CHO,Tannin,445.0937042,1
444.086736,0,0,0,2198265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.0940125,1
444.0934368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781508.1,0,0,0,0,0,21,19,10,1,0,0,0,0,0.410270434,CHON,Lignin,445.1007132,3
444.0938321,0,0,0,2092285.6,2086099.9,0,3977665,3437166,3230317.5,2268007,1927544.3,2425588.8,0,2141770,0,0,0,0,0,0,21,19,10,1,0,0,0,0,-0.477977815,CHON,Lignin,445.1011086,4
444.1047582,0,0,0,0,0,0,0,0,0,0,0,2233086,0,0,0,0,0,0,0,0,20,19,9,3,0,0,0,0,0.212385533,CHON,Lignin,445.1120347,2
444.1050033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905641,0,0,0,0,20,19,9,3,0,0,0,0,-0.338266552,CHON,Lignin,445.1122798,3
444.1145132,0,0,0,0,0,0,0,0,2281595.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.1217897,3
444.1225867,0,0,1951276.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,10,0,0,1,1,0,-0.301045244,CHOSP,AminoSugar,445.1298632,3
444.1295251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056187,0,0,0,0,14,27,11,3,0,1,0,0,-0.388181185,CHONS,Carb,445.1368015,2
444.1297678,0,0,0,0,0,0,2121184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.1370442,0
444.1300179,0,0,0,0,0,0,0,0,0,0,0,2543379,0,0,0,0,0,0,0,0,22,23,9,1,0,0,0,0,-0.02927231,CHON,Lignin,445.1372944,2
444.1438062,2960282.5,0,0,0,1994998.4,0,2039787.9,0,0,0,3402137.8,0,3794341.8,0,3090211.3,0,0,4352439.5,2466099.8,2723386.3,0,0,0,0,0,0,0,0,0,,None,445.1510827,3
444.1440447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120645.5,2205721.3,0,0,0,15,28,14,0,1,0,0,0,-0.136387704,CHO,Carb,445.1513211,2
444.1511474,0,0,2428988.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,11,1,0,0,0,0,-0.029503243,CHON,Lignin,445.1584238,4
444.1592301,0,0,0,1897512.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,11,0,1,0,0,0,0.022401752,CHO,Lignin,445.1665066,1
444.1721491,0,0,2510407.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,13,1,0,0,0,0,0.257172989,CHON,Carb,445.1794256,4
444.1876455,0,1803797.5,2641488.3,0,2235668.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1962830.6,0,20,31,10,1,0,0,0,0,-0.282396435,CHON,Protein,445.1949219,4
444.2097076,0,0,0,0,2369827.8,0,0,0,1772219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.216984,1
444.2099619,0,0,1829980.6,0,0,3270066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.2172383,2
444.2241925,0,0,2111076.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,9,2,0,0,1,0,0.053563234,CHONP,Protein,445.231469,1
444.2297053,0,1846322.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467757.8,0,0,25,36,4,0,1,1,0,0,-0.443064872,CHOS,Lignin,445.2369817,3
444.2317564,0,0,2109800.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.2390329,0
444.2463856,0,0,0,0,0,1807817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.2536621,2
444.2545105,0,0,0,0,0,1784526.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,3,1,0,0,0,0,-0.208829386,CHON,UnsatHC,445.261787,3
444.2599225,0,0,0,0,1924678.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.2671989,0
444.2603858,0,3321415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,8,1,0,0,0,0,-0.213448986,CHON,Protein,445.2676623,1
444.2606271,0,0,0,0,0,0,0,0,0,0,0,0,0,2115779.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,445.2679035,0
445.0025863,0,0,0,2743121.5,0,1827755.4,0,0,1856724.3,0,0,0,0,0,0,0,0,0,0,0,19,13,8,1,0,1,1,0,0.19212027,CHONSP,ConHC,446.0098627,5
445.0046891,0,0,0,0,0,0,0,0,0,0,1907930.4,0,0,0,0,0,0,0,0,0,19,10,13,0,0,0,0,0,0.391928718,CHO,ConHC,446.0119656,4
445.0050999,0,0,0,0,0,0,0,1873615,0,1832270,0,2768371.3,0,0,0,0,0,0,0,0,15,13,13,1,0,0,1,0,0.168455312,CHONP,Tannin,446.0123764,4
445.0162436,0,0,0,0,0,0,0,2046678.4,0,0,0,0,0,0,0,0,0,0,0,0,18,10,12,2,0,0,0,0,-0.327939434,CHON,ConHC,446.0235201,4
445.0167148,0,0,0,0,0,0,0,0,0,0,0,2093565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,446.0239913,4
445.020009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902472.4,0,1936353,0,0,23,10,10,0,0,0,0,0,0.24897531,CHO,ConHC,446.0272855,2
445.0203716,0,0,0,0,0,1813942.8,0,0,0,1806934.3,0,2561024,0,0,1975616.3,0,0,0,0,1995387.5,19,13,10,1,0,0,1,0,0.133497736,CHONP,ConHC,446.0276481,2
445.025983,1677169.1,1847887.9,0,3704161,0,2187194.5,0,2036189,2399972.5,2323289.3,1863144.6,3118084.8,0,0,1748803.8,2767500.8,2254425,0,3131724.3,0,16,14,15,0,0,0,0,0,0.023206944,CHO,Tannin,446.0332594,5
445.0262125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144165,0,2344575.3,16,14,15,0,0,0,0,0,-0.491396241,CHO,Tannin,446.033489,4
445.0413629,3567993.5,4309082.5,5131300.5,7666027,5132128,4721604,4545775,7074023.5,4338927,5476705.5,4031474.8,6072338,3652524.3,3170555.8,3387213.3,3429528,3282019,4317678.5,4382037.5,3461769.3,20,14,12,0,0,0,0,0,-0.254355109,CHO,ConHC,446.0486394,5
445.0525926,2076031.5,2440290,2074154.9,0,0,2819531.3,2763000.5,3344110.8,0,2282343.3,2991098.5,4731931.5,2409906.5,0,2787668.3,0,1802858.5,0,0,0,19,14,11,2,0,0,0,0,-0.246108974,CHON,ConHC,446.0598691,4
445.0528576,0,0,0,0,0,0,0,0,0,0,0,0,0,2431748,0,0,0,0,0,0,15,17,11,3,0,0,1,0,-0.142734477,CHONP,Tannin,446.0601341,3
445.0530968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903264.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,446.0603732,4
445.0566195,0,0,0,0,0,0,0,0,0,0,1794813.1,0,0,0,0,0,0,0,0,0,24,14,9,0,0,0,0,0,-0.255256165,CHO,ConHC,446.0638959,4
445.0623602,0,2871400.5,3116080,9073017,4184942.5,3427281.5,2882304.8,4471029.5,4692221,3431788.3,4549633,5381155.5,2697144.3,3254027,0,3818663.5,3509873,4799995.5,3990882.5,3223703.3,17,18,14,0,0,0,0,0,0.041769636,CHO,Tannin,446.0696367,7
445.073151,8711563,0,18326582,2876287.8,5978998,11446232,0,2898172.8,8023300.5,2960242.3,0,0,4237246.5,2600210.8,5733217,5695663.5,3398264,10662402,4572521,3087006.5,0,0,0,0,0,0,0,0,0,,None,446.0804275,5
445.0735926,0,0,0,0,0,0,3240714.5,0,0,0,0,3075117,0,0,0,0,0,0,0,0,16,18,13,2,0,0,0,0,0.043924801,CHON,Tannin,446.0808691,6
445.077661,5124493,5897331,6079544.5,10895747,6443897,6567899,9486606,7000319.5,4986119.5,5865844.5,5376011.5,6079536.5,4548545,5223190,4747107.5,4152498.8,4011643,7045637.5,4361580,3492001.5,21,18,11,0,0,0,0,0,-0.058413424,CHO,Lignin,446.0849375,4
445.0826962,0,0,3695675.3,3809670.3,2345340.5,5059550.5,4565266.5,2283779.3,4116746.8,0,0,2965556.8,0,0,2039654.8,2345142.5,3651198,4685320.5,2795886.8,3692708.8,20,30,1,0,0,5,0,0,0.096205646,CHOS,Lipid,446.0899727,4
445.0830432,0,0,0,0,0,0,0,0,0,2818935.5,0,0,0,0,0,0,0,0,0,0,27,14,5,2,0,0,0,0,-0.107687759,CHON,ConHC,446.0903196,5
445.0882868,0,1851514.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,None,446.0955632,3
